date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:35:25	67755/67755	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:35%20GMT	https://colorlib.com//polygon/adminty/default/generic-class.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/generic-class.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:26	65757/65757	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:21%20GMT	https://colorlib.com//polygon/adminty/default/tabs.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/tabs.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:26	58284/58284	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:04%20GMT	https://colorlib.com//polygon/adminty/default/color.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/color.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:27	58425/58425	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:59%20GMT	https://colorlib.com//polygon/adminty/default/label-badge.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/label-badge.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:27	54181/54181	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:12%20GMT	https://colorlib.com//polygon/adminty/default/progress-bar.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/progress-bar.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:28	52805/52805	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:10%20GMT	https://colorlib.com//polygon/adminty/default/preloader.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/preloader.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:28	61625/61625	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:00%20GMT	https://colorlib.com//polygon/adminty/default/list.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/list.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:29	59927/59927	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:25%20GMT	https://colorlib.com//polygon/adminty/default/tooltip.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/tooltip.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:29	55960/55960	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:26%20GMT	https://colorlib.com//polygon/adminty/default/typography.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/typography.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:29	54423/54423	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:09%20GMT	https://colorlib.com//polygon/adminty/default/other.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/other.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:30	52603/52603	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:06%20GMT	https://colorlib.com//polygon/adminty/default/draggable.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/draggable.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:30	56653/56653	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:57%20GMT	https://colorlib.com//polygon/adminty/default/bs-grid.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/bs-grid.html	(from https://colorlib.com//polygon/adminty/default/index.html)
15:35:31	56022/56022	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:59%20GMT	https://colorlib.com//polygon/adminty/default/light-box.html	C:/My%20Web%20Sites/self%20learning/colorlib.com/polygon/adminty/default/light-box.html	(from https://colorlib.com//polygon/adminty/default/index.html)
